start_state_mm,policy,step,remaining_passes_before,state_before_mm,selected_action_mm,immediate_deflection_um,selected_action_class,successor_mm,remaining_passes_after,step_status,failure_detail
4.405,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.405,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.406,RPRA,1,3,4.406,0.469,66.8870348716235,PRESERVING,3.937,2,CONTINUE,
4.406,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.406,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.407,RPRA,1,3,4.407,0.47,67.06192003054181,PRESERVING,3.937,2,CONTINUE,
4.407,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.407,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.408,RPRA,1,3,4.408,0.471,67.2369022476942,PRESERVING,3.937,2,CONTINUE,
4.408,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.408,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.409,RPRA,1,3,4.409,0.472,67.41198139195559,PRESERVING,3.937,2,CONTINUE,
4.409,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.409,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.41,RPRA,1,3,4.41,0.473,67.58715733260098,PRESERVING,3.937,2,CONTINUE,
4.41,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.41,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.411,RPRA,1,3,4.411,0.474,67.76242993930329,PRESERVING,3.937,2,CONTINUE,
4.411,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.411,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.412,RPRA,1,3,4.412,0.475,67.93779908213101,PRESERVING,3.937,2,CONTINUE,
4.412,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.412,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.413,RPRA,1,3,4.413,0.476,68.11326463154663,PRESERVING,3.937,2,CONTINUE,
4.413,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.413,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.414,RPRA,1,3,4.414,0.477,68.28882645840352,PRESERVING,3.937,2,CONTINUE,
4.414,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.414,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.415,RPRA,1,3,4.415,0.478,68.46448443394532,PRESERVING,3.937,2,CONTINUE,
4.415,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.415,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.416,RPRA,1,3,4.416,0.479,68.64023842980316,PRESERVING,3.937,2,CONTINUE,
4.416,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.416,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.417,RPRA,1,3,4.417,0.48,68.81608831799328,PRESERVING,3.937,2,CONTINUE,
4.417,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.417,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.418,RPRA,1,3,4.418,0.481,68.99203397091617,PRESERVING,3.937,2,CONTINUE,
4.418,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.418,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.419,RPRA,1,3,4.419,0.482,69.16807526135294,PRESERVING,3.937,2,CONTINUE,
4.419,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.419,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.42,RPRA,1,3,4.42,0.483,69.34421206246495,PRESERVING,3.937,2,CONTINUE,
4.42,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.42,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.421,RPRA,1,3,4.421,0.484,69.52044424779127,PRESERVING,3.937,2,CONTINUE,
4.421,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.421,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.422,RPRA,1,3,4.422,0.485,69.69677169124638,PRESERVING,3.937,2,CONTINUE,
4.422,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.422,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.423,RPRA,1,3,4.423,0.486,69.87319426711854,PRESERVING,3.937,2,CONTINUE,
4.423,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.423,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.424,RPRA,1,3,4.424,0.487,70.04971185006823,PRESERVING,3.937,2,CONTINUE,
4.424,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.424,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.425,RPRA,1,3,4.425,0.488,70.22632431512572,PRESERVING,3.937,2,CONTINUE,
4.425,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.425,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.426,RPRA,1,3,4.426,0.489,70.40303153768883,PRESERVING,3.937,2,CONTINUE,
4.426,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.426,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.427,RPRA,1,3,4.427,0.49,70.57983339352239,PRESERVING,3.937,2,CONTINUE,
4.427,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.427,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.428,RPRA,1,3,4.428,0.491,70.75672975875528,PRESERVING,3.937,2,CONTINUE,
4.428,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.428,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.429,RPRA,1,3,4.429,0.492,70.93372050987885,PRESERVING,3.937,2,CONTINUE,
4.429,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.429,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.43,RPRA,1,3,4.43,0.493,71.11080552374565,PRESERVING,3.937,2,CONTINUE,
4.43,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.43,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.431,RPRA,1,3,4.431,0.494,71.28798467756593,PRESERVING,3.937,2,CONTINUE,
4.431,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.431,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.432,RPRA,1,3,4.432,0.495,71.46525784890817,PRESERVING,3.937,2,CONTINUE,
4.432,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.432,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.433,RPRA,1,3,4.433,0.496,71.64262491569566,PRESERVING,3.937,2,CONTINUE,
4.433,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.433,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.434,RPRA,1,3,4.434,0.497,71.82008575620523,PRESERVING,3.937,2,CONTINUE,
4.434,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.434,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.435,RPRA,1,3,4.435,0.498,71.9976402490655,PRESERVING,3.937,2,CONTINUE,
4.435,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.435,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.436,RPRA,1,3,4.436,0.499,72.17528827325498,PRESERVING,3.937,2,CONTINUE,
4.436,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.436,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.437,RPRA,1,3,4.437,0.5,72.35302970810072,PRESERVING,3.937,2,CONTINUE,
4.437,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.437,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.438,RPRA,1,3,4.438,0.501,72.53086443327551,PRESERVING,3.937,2,CONTINUE,
4.438,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.438,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.439,RPRA,1,3,4.439,0.502,72.70879232879778,PRESERVING,3.937,2,CONTINUE,
4.439,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.439,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.44,RPRA,1,3,4.44,0.503,72.88681327502869,PRESERVING,3.937,2,CONTINUE,
4.44,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.44,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.441,RPRA,1,3,4.441,0.504,73.06492715267073,PRESERVING,3.937,2,CONTINUE,
4.441,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.441,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.442,RPRA,1,3,4.442,0.505,73.24313384276653,PRESERVING,3.937,2,CONTINUE,
4.442,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.442,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.443,RPRA,1,3,4.443,0.506,73.42143322669587,PRESERVING,3.937,2,CONTINUE,
4.443,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.443,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.444,RPRA,1,3,4.444,0.507,73.59982518617569,PRESERVING,3.937,2,CONTINUE,
4.444,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.444,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.445,RPRA,1,3,4.445,0.508,73.77830960325744,PRESERVING,3.937,2,CONTINUE,
4.445,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.445,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.446,RPRA,1,3,4.446,0.509,73.95688636032565,PRESERVING,3.937,2,CONTINUE,
4.446,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.446,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.447,RPRA,1,3,4.447,0.51,74.13555534009637,PRESERVING,3.937,2,CONTINUE,
4.447,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.447,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.448,RPRA,1,3,4.448,0.511,74.31431642561535,PRESERVING,3.937,2,CONTINUE,
4.448,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.448,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.449,RPRA,1,3,4.449,0.512,74.49316950025707,PRESERVING,3.937,2,CONTINUE,
4.449,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.449,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.45,RPRA,1,3,4.45,0.513,74.67211444772173,PRESERVING,3.937,2,CONTINUE,
4.45,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.45,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.451,RPRA,1,3,4.451,0.514,74.85115115203553,PRESERVING,3.937,2,CONTINUE,
4.451,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.451,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.452,RPRA,1,3,4.452,0.515,75.03027949754768,PRESERVING,3.937,2,CONTINUE,
4.452,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.452,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.453,RPRA,1,3,4.453,0.516,75.20949936892963,PRESERVING,3.937,2,CONTINUE,
4.453,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.453,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.454,RPRA,1,3,4.454,0.517,75.38881065117336,PRESERVING,3.937,2,CONTINUE,
4.454,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.454,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.455,RPRA,1,3,4.455,0.518,75.56821322958875,PRESERVING,3.937,2,CONTINUE,
4.455,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.455,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.456,RPRA,1,3,4.456,0.519,75.74770698980423,PRESERVING,3.937,2,CONTINUE,
4.456,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.456,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.457,RPRA,1,3,4.457,0.52,75.92729181776332,PRESERVING,3.937,2,CONTINUE,
4.457,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.457,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.458,RPRA,1,3,4.458,0.521,76.10696759972423,PRESERVING,3.937,2,CONTINUE,
4.458,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.458,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.459,RPRA,1,3,4.459,0.522,76.28673422225766,PRESERVING,3.937,2,CONTINUE,
4.459,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.459,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.46,RPRA,1,3,4.46,0.523,76.4665915722459,PRESERVING,3.937,2,CONTINUE,
4.46,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.46,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.461,RPRA,1,3,4.461,0.524,76.64653953688114,PRESERVING,3.937,2,CONTINUE,
4.461,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.461,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.462,RPRA,1,3,4.462,0.525,76.8265780036633,PRESERVING,3.937,2,CONTINUE,
4.462,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.462,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.463,RPRA,1,3,4.463,0.526,77.0067068604,PRESERVING,3.937,2,CONTINUE,
4.463,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.463,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.464,RPRA,1,3,4.464,0.527,77.18692599520384,PRESERVING,3.937,2,CONTINUE,
4.464,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.464,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.465,RPRA,1,3,4.465,0.528,77.36723529649178,PRESERVING,3.937,2,CONTINUE,
4.465,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.465,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.466,RPRA,1,3,4.466,0.529,77.54763465298348,PRESERVING,3.937,2,CONTINUE,
4.466,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.466,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.467,RPRA,1,3,4.467,0.53,77.72812395369895,PRESERVING,3.937,2,CONTINUE,
4.467,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.467,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.468,RPRA,1,3,4.468,0.531,77.90870308795876,PRESERVING,3.937,2,CONTINUE,
4.468,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.468,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.469,RPRA,1,3,4.469,0.532,78.0893719453818,PRESERVING,3.937,2,CONTINUE,
4.469,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.469,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.47,RPRA,1,3,4.47,0.533,78.27013041588366,PRESERVING,3.937,2,CONTINUE,
4.47,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.47,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.471,RPRA,1,3,4.471,0.534,78.45097838967553,PRESERVING,3.937,2,CONTINUE,
4.471,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.471,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.472,RPRA,1,3,4.472,0.535,78.63191575726316,PRESERVING,3.937,2,CONTINUE,
4.472,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.472,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.473,RPRA,1,3,4.473,0.536,78.81294240944503,PRESERVING,3.937,2,CONTINUE,
4.473,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.473,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.474,RPRA,1,3,4.474,0.537,78.99405823731051,PRESERVING,3.937,2,CONTINUE,
4.474,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.474,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.475,RPRA,1,3,4.475,0.538,79.17526313223993,PRESERVING,3.937,2,CONTINUE,
4.475,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.475,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.476,RPRA,1,3,4.476,0.539,79.35655698590197,PRESERVING,3.937,2,CONTINUE,
4.476,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.476,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.477,RPRA,1,3,4.477,0.54,79.53793969025295,PRESERVING,3.937,2,CONTINUE,
4.477,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.477,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.478,RPRA,1,3,4.478,0.541,79.7194111375357,PRESERVING,3.937,2,CONTINUE,
4.478,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.478,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.479,RPRA,1,3,4.479,0.542,79.90097122027703,PRESERVING,3.937,2,CONTINUE,
4.479,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.479,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.48,RPRA,1,3,4.48,0.543,80.08261983128789,PRESERVING,3.937,2,CONTINUE,
4.48,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.48,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.481,RPRA,1,3,4.481,0.544,80.26435686366148,PRESERVING,3.937,2,CONTINUE,
4.481,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.481,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.482,RPRA,1,3,4.482,0.545,80.44618221077182,PRESERVING,3.937,2,CONTINUE,
4.482,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.482,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.483,RPRA,1,3,4.483,0.546,80.62809576627257,PRESERVING,3.937,2,CONTINUE,
4.483,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.483,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.484,RPRA,1,3,4.484,0.547,80.81009742409596,PRESERVING,3.937,2,CONTINUE,
4.484,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.484,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.485,RPRA,1,3,4.485,0.548,80.99218707845156,PRESERVING,3.937,2,CONTINUE,
4.485,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.485,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.486,RPRA,1,3,4.486,0.549,81.17436462382389,PRESERVING,3.937,2,CONTINUE,
4.486,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.486,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.487,RPRA,1,3,4.487,0.55,81.35662995497309,PRESERVING,3.937,2,CONTINUE,
4.487,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.487,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.488,RPRA,1,3,4.488,0.551,81.53898296693227,PRESERVING,3.937,2,CONTINUE,
4.488,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.488,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.489,RPRA,1,3,4.489,0.552,81.72142355500691,PRESERVING,3.937,2,CONTINUE,
4.489,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.489,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.49,RPRA,1,3,4.49,0.553,81.90395161477353,PRESERVING,3.937,2,CONTINUE,
4.49,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.49,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.491,RPRA,1,3,4.491,0.554,82.08656704207768,PRESERVING,3.937,2,CONTINUE,
4.491,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.491,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.492,RPRA,1,3,4.492,0.555,82.2692697330342,PRESERVING,3.937,2,CONTINUE,
4.492,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.492,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.493,RPRA,1,3,4.493,0.556,82.4520595840249,PRESERVING,3.937,2,CONTINUE,
4.493,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.493,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
4.494,RPRA,1,3,4.494,0.557,82.63493649169801,PRESERVING,3.937,2,CONTINUE,
4.494,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
4.494,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
