start_state_mm,policy,step,remaining_passes_before,state_before_mm,selected_action_mm,immediate_deflection_um,selected_action_discrete_class,successor_mm,selected_action_continuous_status,selected_action_continuous_detail,online_continuous_solve_calls,step_status
4.4,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.4,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.401,RPRA,1,3,4.401,0.464,66.01406956817586,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.401,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.401,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.402,RPRA,1,3,4.402,0.465,66.18846745490411,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.402,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.402,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.403,RPRA,1,3,4.403,0.466,66.36296306156447,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.403,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.403,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.404,RPRA,1,3,4.404,0.467,66.53755625500033,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.404,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.404,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.405,RPRA,1,3,4.405,0.468,66.71224690246572,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.405,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.405,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.406,RPRA,1,3,4.406,0.469,66.8870348716235,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.406,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.406,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.407,RPRA,1,3,4.407,0.47,67.06192003054181,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.407,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.407,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.408,RPRA,1,3,4.408,0.471,67.2369022476942,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.408,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.408,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.409,RPRA,1,3,4.409,0.472,67.41198139195559,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.409,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.409,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.41,RPRA,1,3,4.41,0.473,67.58715733260098,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.41,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.41,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.411,RPRA,1,3,4.411,0.474,67.76242993930329,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.411,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.411,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.412,RPRA,1,3,4.412,0.475,67.93779908213101,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.412,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.412,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.413,RPRA,1,3,4.413,0.476,68.11326463154663,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.413,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.413,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.414,RPRA,1,3,4.414,0.477,68.28882645840352,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.414,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.414,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.415,RPRA,1,3,4.415,0.478,68.46448443394532,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.415,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.415,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.416,RPRA,1,3,4.416,0.479,68.64023842980316,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.416,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.416,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.417,RPRA,1,3,4.417,0.48,68.81608831799328,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.417,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.417,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.418,RPRA,1,3,4.418,0.481,68.99203397091617,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.418,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.418,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.419,RPRA,1,3,4.419,0.482,69.16807526135294,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.419,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.419,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.42,RPRA,1,3,4.42,0.483,69.34421206246495,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.42,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.42,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.421,RPRA,1,3,4.421,0.484,69.52044424779127,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.421,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.421,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.422,RPRA,1,3,4.422,0.485,69.69677169124638,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.422,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.422,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.423,RPRA,1,3,4.423,0.486,69.87319426711854,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.423,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.423,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.424,RPRA,1,3,4.424,0.487,70.04971185006823,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.424,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.424,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.425,RPRA,1,3,4.425,0.488,70.22632431512572,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.425,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.425,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.426,RPRA,1,3,4.426,0.489,70.40303153768883,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.426,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.426,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.427,RPRA,1,3,4.427,0.49,70.57983339352239,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.427,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.427,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.428,RPRA,1,3,4.428,0.491,70.75672975875528,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.428,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.428,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.429,RPRA,1,3,4.429,0.492,70.93372050987885,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.429,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.429,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.43,RPRA,1,3,4.43,0.493,71.11080552374565,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.43,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.43,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.431,RPRA,1,3,4.431,0.494,71.28798467756593,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.431,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.431,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.432,RPRA,1,3,4.432,0.495,71.46525784890817,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.432,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.432,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.433,RPRA,1,3,4.433,0.496,71.64262491569566,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.433,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.433,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.434,RPRA,1,3,4.434,0.497,71.82008575620523,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.434,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.434,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.435,RPRA,1,3,4.435,0.498,71.9976402490655,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.435,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.435,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.436,RPRA,1,3,4.436,0.499,72.17528827325498,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.436,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.436,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.437,RPRA,1,3,4.437,0.5,72.35302970810072,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.437,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.437,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.438,RPRA,1,3,4.438,0.501,72.53086443327551,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.438,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.438,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.439,RPRA,1,3,4.439,0.502,72.70879232879778,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.439,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.439,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.44,RPRA,1,3,4.44,0.503,72.88681327502869,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.44,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.44,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.441,RPRA,1,3,4.441,0.504,73.06492715267073,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.441,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.441,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.442,RPRA,1,3,4.442,0.505,73.24313384276653,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.442,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.442,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.443,RPRA,1,3,4.443,0.506,73.42143322669587,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.443,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.443,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.444,RPRA,1,3,4.444,0.507,73.59982518617569,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.444,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.444,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.445,RPRA,1,3,4.445,0.508,73.77830960325744,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.445,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.445,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.446,RPRA,1,3,4.446,0.509,73.95688636032565,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.446,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.446,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.447,RPRA,1,3,4.447,0.51,74.13555534009637,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.447,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.447,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.448,RPRA,1,3,4.448,0.511,74.31431642561535,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.448,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.448,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.449,RPRA,1,3,4.449,0.512,74.49316950025707,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.449,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.449,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.45,RPRA,1,3,4.45,0.513,74.67211444772173,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.45,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.45,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.451,RPRA,1,3,4.451,0.514,74.85115115203553,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.451,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
4.451,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.452,RPRA,1,3,4.452,0.515,75.03027949754768,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,0,CONTINUE
