downstream_passes,successor_mm,classified_status,classification_detail,feasible,capacity_reason,optimizer_success,optimizer_message,multistart_count,decision_at_limit,residual_valid,residual_validity_detail,removal_sum_abs_mm,action_bound_violation_mm,epigraph_violation_um,terminal_thickness_abs_mm,optimal_worst_deflection_um,recoverability_margin_um
1,3.46,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Inequality constraints incompatible,1,PASS,True,residual_checks_pass,1.1102230246251565e-16,0.0,0.0,0.0,99.22025135628195,0.779748643718051
1,3.461,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,PASS,True,residual_checks_pass,0.0,0.0,0.0,0.0,99.55498849451998,0.445011505480025
1,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,PASS,True,residual_checks_pass,0.0,0.0,0.0,0.0,99.88995983826315,0.11004016173684761
1,3.463,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,100.22516499428275,-0.22516499428274983
1,3.464,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,100.56060357092657,-0.560603570926574
1,3.465,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,1.4210854715202004e-14,0.0,100.89627517810752,-0.8962751781075156
1,3.466,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,101.23217942729237,-1.2321794272923654
1,3.467,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,101.56831593149045,-1.5683159314904458
1,3.468,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,101.9046843052458,-1.9046843052457945
1,3.469,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,102.24128416462416,-2.2412841646241617
1,3.47,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,102.57811512720399,-2.5781151272039864
1,3.471,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,102.91517681206652,-2.9151768120665196
1,3.472,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,103.25246883978419,-3.2524688397841857
1,3.473,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,103.58999083241261,-3.58999083241261
1,3.474,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,103.92774241347945,-3.92774241347945
1,3.475,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,104.26572320797455,-4.2657232079745455
1,3.476,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,104.60393284234074,-4.60393284234074
1,3.477,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,104.94237094446447,-4.9423709444644714
1,3.478,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,105.28103714366605,-5.281037143666055
1,3.479,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,105.61993107068892,-5.619931070688921
1,3.48,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,105.9590523576928,-5.959052357692798
1,3.481,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,106.29840063824221,-6.298400638242214
1,3.482,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,106.6379755472983,-6.637975547298296
1,3.483,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,106.97777672121042,-6.977776721210418
1,3.484,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,107.31780379770531,-7.317803797705309
1,3.485,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,107.65805641587961,-7.658056415879614
1,3.486,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,107.99853421619062,-7.99853421619062
1,3.487,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,108.33923684044694,-8.339236840446944
1,3.488,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,108.68016393180083,-8.680163931800834
1,3.489,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,109.02131513473904,-9.02131513473904
1,3.49,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,109.36269009507483,-9.362690095074825
1,3.491,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,109.70428845993756,-9.704288459937558
1,3.492,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,110.04610987776724,-10.046109877767236
1,3.493,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,110.38815399830396,-10.388153998303963
1,3.494,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,110.73042047258036,-10.730420472580363
1,3.495,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,111.07290895291456,-11.07290895291456
1,3.496,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,111.41561909290003,-11.41561909290003
1,3.497,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,111.75855054739891,-11.758550547398912
1,3.498,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,112.10170297253434,-12.10170297253434
1,3.499,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,112.44507602568045,-12.44507602568045
1,3.5,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,112.7886693654577,-12.788669365457693
1,3.501,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,113.13248265172287,-13.132482651722867
1,3.502,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,113.47651554556234,-13.476515545562336
1,3.503,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,113.82076770928413,-13.820767709284127
1,3.504,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,114.16523880640989,-14.165238806409889
1,3.505,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,114.50992850166874,-14.509928501668739
1,3.506,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,114.85483646098882,-14.854836460988821
1,3.507,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,115.19996235149016,-15.199962351490157
1,3.508,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,115.54530584147771,-15.545305841477713
1,3.509,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,115.89086660043374,-15.890866600433739
1,3.51,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,116.23664429901088,-16.236644299010877
1,3.511,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,116.5826386090249,-16.582638609024897
1,3.512,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,116.92884920344724,-16.928849203447243
1,3.513,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,117.27527575639921,-17.27527575639921
1,3.514,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,117.62191794314433,-17.621917943144325
1,3.515,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,117.96877544008147,-17.968775440081473
1,3.516,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,118.31584792473767,-18.315847924737668
1,3.517,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,118.66313507576217,-18.66313507576217
1,3.518,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,119.01063657291951,-19.01063657291951
1,3.519,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,119.35835209708243,-19.35835209708243
1,3.52,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,119.7062813302264,-19.706281330226403
1,3.521,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,120.05442395542107,-20.054423955421072
1,3.522,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,120.40277965682637,-20.402779656826368
1,3.523,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,120.75134811968415,-20.751348119684152
1,3.524,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,121.10012903031173,-21.100129030311734
1,3.525,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,121.44912207609745,-21.449122076097453
1,3.526,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,121.79832694549299,-21.798326945492988
1,3.527,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,122.14774332800745,-22.14774332800745
1,3.528,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,122.49737091420046,-22.49737091420046
1,3.529,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,122.84720939567787,-22.847209395677865
1,3.53,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,123.19725846508392,-23.19725846508392
1,3.531,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,123.54751781609609,-23.54751781609609
1,3.532,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,123.8979871434195,-23.8979871434195
1,3.533,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,124.24866614277994,-24.24866614277994
1,3.534,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,124.59955451091837,-24.599554510918367
1,3.535,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,124.95065194558626,-24.95065194558626
1,3.536,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,125.30195814553747,-25.30195814553747
1,3.537,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,125.65347281052483,-25.653472810524832
1,3.538,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,126.00519564129355,-26.005195641293554
1,3.539,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,126.35712633957552,-26.357126339575515
1,3.54,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,126.70926460808316,-26.70926460808316
1,3.541,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,127.06161015050546,-27.06161015050546
1,3.542,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,127.41416267150075,-27.414162671500748
1,3.543,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,127.76692187669234,-27.766921876692336
1,3.544,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,128.11988747266327,-28.119887472663265
1,3.545,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,128.47305916694953,-28.473059166949525
1,3.546,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,128.8264366680362,-28.826436668036195
1,3.547,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,129.18001968535205,-29.18001968535205
1,3.548,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,129.53380792926257,-29.533807929262565
1,3.549,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,129.88780111106698,-29.887801111066977
1,3.55,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,130.24199894299247,-30.241998942992467
1,3.551,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,130.59640113818824,-30.59640113818824
1,3.552,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,130.95100741072062,-30.95100741072062
1,3.553,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,131.30581747556917,-31.30581747556917
1,3.554,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,131.66083104861994,-31.66083104861994
1,3.555,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,132.0160478466622,-32.01604784666219
1,3.556,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,132.37146758738268,-32.37146758738268
1,3.557,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,132.72708998936028,-32.72708998936028
1,3.558,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,133.0829147720618,-33.0829147720618
1,3.559,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,133.43894165583725,-33.438941655837255
1,3.56,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,133.7951703619141,-33.7951703619141
1,3.561,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,134.15160061239402,-34.15160061239402
1,3.562,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,134.5082321302471,-34.50823213024711
1,3.563,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,134.86506463930775,-34.86506463930775
1,3.564,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,135.22209786426873,-35.22209786426873
1,3.565,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,135.57933153067893,-35.57933153067893
1,3.566,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,135.93676536493675,-35.93676536493675
1,3.567,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,136.2943990942863,-36.29439909428629
1,3.568,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,136.65223244681337,-36.65223244681337
1,3.569,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,137.01026515144014,-37.01026515144014
1,3.57,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,137.36849693792092,-37.36849693792092
1,3.571,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,137.72692753683847,-37.726927536838474
1,3.572,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,138.0855566795981,-38.08555667959811
1,3.573,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,138.44438409842525,-38.444384098425246
1,3.574,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,138.80340952636,-38.803409526360014
1,3.575,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,139.16263269725317,-39.16263269725317
1,3.576,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,139.52205334576135,-39.52205334576135
1,3.577,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,1,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,139.881671207344,-39.881671207344
2,3.82,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,2.120525977034049e-14,0.0,8.682832230988424e-12,2.0872192862952943e-14,99.22025135629069,0.7797486437093113
2,3.821,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,8.43769498715119e-15,0.0,8.100187187665142e-13,8.43769498715119e-15,99.22025135628263,0.7797486437173689
2,3.822,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,3.552713678800501e-13,0.0,99.22025135628195,0.779748643718051
2,3.823,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,9.769962616701378e-15,0.0,1.1937117960769683e-12,9.769962616701378e-15,99.2202513562829,0.7797486437170988
2,3.824,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,6.821210263296962e-13,0.0,99.22025135628266,0.7797486437173404
2,3.825,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,1.6213164144573966e-10,0.0,99.22025135628195,0.779748643718051
2,3.826,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,9.663381206337363e-13,0.0,99.22025135628245,0.7797486437175536
2,3.827,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,1.965094753586527e-14,0.0,1.8758328224066645e-12,1.9539925233402755e-14,99.22025135628381,0.7797486437161893
2,3.828,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,1.0444978215673473e-11,0.0,99.22025135628195,0.779748643718051
2,3.829,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,3.410605131648481e-13,0.0,99.22025135628195,0.779748643718051
2,3.83,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,1.0436096431476471e-14,0.0,4.973799150320701e-13,1.0658141036401503e-14,99.22025135628284,0.7797486437171557
2,3.831,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,4.277467269275803e-12,0.0,99.22025135628195,0.779748643718051
2,3.832,PASS,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,PASS,True,residual_checks_pass,0.0,0.0,1.3416467936622212e-10,0.0,99.22025135628195,0.779748643718051
2,3.833,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,3.708144902248023e-14,0.0,0.0,3.68594044175552e-14,99.2202513562855,0.7797486437144983
2,3.834,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,0.0,0.0,2.5153212845907547e-12,4.440892098500626e-16,99.22025135628277,0.7797486437172267
2,3.835,PASS,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,PASS,True,residual_checks_pass,2.6756374893466273e-14,0.0,4.007461029686965e-12,2.6645352591003757e-14,99.2202513562845,0.779748643715493
