terminal_case,epsilon_um,start_state_mm,policy,step,remaining_passes_before,state_before_mm,selected_action_mm,immediate_deflection_um,selected_action_class,successor_mm,remaining_passes_after,step_status,failure_detail
T0,0,4.291,RPRA,1,3,4.291,0.36,48.660467040492456,PRESERVING,3.931,2,CONTINUE,
T0,0,4.291,RPRA,2,2,3.931,0.469,98.36871488505142,PRESERVING,3.462,1,CONTINUE,
T0,0,4.291,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.292,RPRA,1,3,4.292,0.36,48.62334998103975,PRESERVING,3.932,2,CONTINUE,
T0,0,4.292,RPRA,2,2,3.932,0.47,98.62591313532941,PRESERVING,3.462,1,CONTINUE,
T0,0,4.292,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.293,RPRA,1,3,4.293,0.36,48.586270661350575,PRESERVING,3.933,2,CONTINUE,
T0,0,4.293,RPRA,2,2,3.933,0.471,98.88325412618143,PRESERVING,3.462,1,CONTINUE,
T0,0,4.293,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.294,RPRA,1,3,4.294,0.36,48.549229033471015,PRESERVING,3.934,2,CONTINUE,
T0,0,4.294,RPRA,2,2,3.934,0.472,99.1407376647659,PRESERVING,3.462,1,CONTINUE,
T0,0,4.294,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.295,RPRA,1,3,4.295,0.36,48.51222504952019,PRESERVING,3.935,2,CONTINUE,
T0,0,4.295,RPRA,2,2,3.935,0.473,99.3983635588295,PRESERVING,3.462,1,CONTINUE,
T0,0,4.295,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.296,RPRA,1,3,4.296,0.36,48.47525866169025,PRESERVING,3.936,2,CONTINUE,
T0,0,4.296,RPRA,2,2,3.936,0.474,99.65613161670426,PRESERVING,3.462,1,CONTINUE,
T0,0,4.296,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.297,RPRA,1,3,4.297,0.36,48.43832982224611,PRESERVING,3.937,2,CONTINUE,
T0,0,4.297,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.297,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.298,RPRA,1,3,4.298,0.361,48.60174512994904,PRESERVING,3.937,2,CONTINUE,
T0,0,4.298,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.298,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.299,RPRA,1,3,4.299,0.362,48.76527477442611,PRESERVING,3.937,2,CONTINUE,
T0,0,4.299,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.299,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.3,RPRA,1,3,4.3,0.363,48.92891856370746,PRESERVING,3.937,2,CONTINUE,
T0,0,4.3,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.3,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.301,RPRA,1,3,4.301,0.364,49.09267630659239,PRESERVING,3.937,2,CONTINUE,
T0,0,4.301,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.301,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.302,RPRA,1,3,4.302,0.365,49.256547812644115,PRESERVING,3.937,2,CONTINUE,
T0,0,4.302,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.302,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.303,RPRA,1,3,4.303,0.366,49.42053289218462,PRESERVING,3.937,2,CONTINUE,
T0,0,4.303,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.303,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.304,RPRA,1,3,4.304,0.367,49.584631356289556,PRESERVING,3.937,2,CONTINUE,
T0,0,4.304,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.304,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.305,RPRA,1,3,4.305,0.368,49.74884301678238,PRESERVING,3.937,2,CONTINUE,
T0,0,4.305,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.305,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.306,RPRA,1,3,4.306,0.369,49.913167686230615,PRESERVING,3.937,2,CONTINUE,
T0,0,4.306,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.306,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.307,RPRA,1,3,4.307,0.37,50.07760517793986,PRESERVING,3.937,2,CONTINUE,
T0,0,4.307,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.307,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.308,RPRA,1,3,4.308,0.371,50.2421553059494,PRESERVING,3.937,2,CONTINUE,
T0,0,4.308,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.308,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.309,RPRA,1,3,4.309,0.372,50.40681788502673,PRESERVING,3.937,2,CONTINUE,
T0,0,4.309,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.309,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.31,RPRA,1,3,4.31,0.373,50.571592730662694,PRESERVING,3.937,2,CONTINUE,
T0,0,4.31,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.31,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.311,RPRA,1,3,4.311,0.374,50.73647965906746,PRESERVING,3.937,2,CONTINUE,
T0,0,4.311,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.311,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.312,RPRA,1,3,4.312,0.375,50.90147848716503,PRESERVING,3.937,2,CONTINUE,
T0,0,4.312,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.312,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.313,RPRA,1,3,4.313,0.376,51.066589032588475,PRESERVING,3.937,2,CONTINUE,
T0,0,4.313,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.313,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.314,RPRA,1,3,4.314,0.377,51.23181111367573,PRESERVING,3.937,2,CONTINUE,
T0,0,4.314,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.314,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.315,RPRA,1,3,4.315,0.378,51.39714454946439,PRESERVING,3.937,2,CONTINUE,
T0,0,4.315,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.315,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.316,RPRA,1,3,4.316,0.379,51.56258915968789,PRESERVING,3.937,2,CONTINUE,
T0,0,4.316,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.316,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.317,RPRA,1,3,4.317,0.38,51.72814476476946,PRESERVING,3.937,2,CONTINUE,
T0,0,4.317,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.317,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.318,RPRA,1,3,4.318,0.381,51.893811185819246,PRESERVING,3.937,2,CONTINUE,
T0,0,4.318,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.318,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.319,RPRA,1,3,4.319,0.382,52.05958824462927,PRESERVING,3.937,2,CONTINUE,
T0,0,4.319,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.319,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.32,RPRA,1,3,4.32,0.383,52.225475763668435,PRESERVING,3.937,2,CONTINUE,
T0,0,4.32,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.32,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.321,RPRA,1,3,4.321,0.384,52.391473566079156,PRESERVING,3.937,2,CONTINUE,
T0,0,4.321,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.321,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.322,RPRA,1,3,4.322,0.385,52.55758147567137,PRESERVING,3.937,2,CONTINUE,
T0,0,4.322,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.322,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.323,RPRA,1,3,4.323,0.386,52.72379931692007,PRESERVING,3.937,2,CONTINUE,
T0,0,4.323,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.323,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.324,RPRA,1,3,4.324,0.387,52.89012691496022,PRESERVING,3.937,2,CONTINUE,
T0,0,4.324,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.324,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.325,RPRA,1,3,4.325,0.388,53.0565640955821,PRESERVING,3.937,2,CONTINUE,
T0,0,4.325,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.325,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.326,RPRA,1,3,4.326,0.389,53.22311068522777,PRESERVING,3.937,2,CONTINUE,
T0,0,4.326,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.326,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.327,RPRA,1,3,4.327,0.39,53.38976651098664,PRESERVING,3.937,2,CONTINUE,
T0,0,4.327,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.327,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.328,RPRA,1,3,4.328,0.391,53.55653140059138,PRESERVING,3.937,2,CONTINUE,
T0,0,4.328,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.328,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.329,RPRA,1,3,4.329,0.392,53.72340518241322,PRESERVING,3.937,2,CONTINUE,
T0,0,4.329,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.329,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.33,RPRA,1,3,4.33,0.393,53.89038768545913,PRESERVING,3.937,2,CONTINUE,
T0,0,4.33,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.33,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.331,RPRA,1,3,4.331,0.394,54.057478739366886,PRESERVING,3.937,2,CONTINUE,
T0,0,4.331,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.331,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.332,RPRA,1,3,4.332,0.395,54.22467817440127,PRESERVING,3.937,2,CONTINUE,
T0,0,4.332,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.332,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.333,RPRA,1,3,4.333,0.396,54.39198582145069,PRESERVING,3.937,2,CONTINUE,
T0,0,4.333,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.333,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.334,RPRA,1,3,4.334,0.397,54.55940151202173,PRESERVING,3.937,2,CONTINUE,
T0,0,4.334,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.334,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.335,RPRA,1,3,4.335,0.398,54.72692507823705,PRESERVING,3.937,2,CONTINUE,
T0,0,4.335,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.335,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.336,RPRA,1,3,4.336,0.399,54.89455635283073,PRESERVING,3.937,2,CONTINUE,
T0,0,4.336,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.336,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.337,RPRA,1,3,4.337,0.4,55.06229516914448,PRESERVING,3.937,2,CONTINUE,
T0,0,4.337,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.337,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.338,RPRA,1,3,4.338,0.401,55.23014136112375,PRESERVING,3.937,2,CONTINUE,
T0,0,4.338,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.338,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.339,RPRA,1,3,4.339,0.402,55.39809476331435,PRESERVING,3.937,2,CONTINUE,
T0,0,4.339,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.339,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.34,RPRA,1,3,4.34,0.403,55.5661552108586,PRESERVING,3.937,2,CONTINUE,
T0,0,4.34,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.34,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.341,RPRA,1,3,4.341,0.404,55.734322539490826,PRESERVING,3.937,2,CONTINUE,
T0,0,4.341,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.341,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.342,RPRA,1,3,4.342,0.405,55.902596585535335,PRESERVING,3.937,2,CONTINUE,
T0,0,4.342,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.342,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.343,RPRA,1,3,4.343,0.406,56.070977185901626,PRESERVING,3.937,2,CONTINUE,
T0,0,4.343,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.343,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.344,RPRA,1,3,4.344,0.407,56.23946417808103,PRESERVING,3.937,2,CONTINUE,
T0,0,4.344,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.344,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.345,RPRA,1,3,4.345,0.408,56.408057400143306,PRESERVING,3.937,2,CONTINUE,
T0,0,4.345,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.345,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.346,RPRA,1,3,4.346,0.409,56.576756690733305,PRESERVING,3.937,2,CONTINUE,
T0,0,4.346,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.346,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.347,RPRA,1,3,4.347,0.41,56.7455618890663,PRESERVING,3.937,2,CONTINUE,
T0,0,4.347,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.347,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.348,RPRA,1,3,4.348,0.411,56.91447283492635,PRESERVING,3.937,2,CONTINUE,
T0,0,4.348,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.348,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.349,RPRA,1,3,4.349,0.412,57.08348936866161,PRESERVING,3.937,2,CONTINUE,
T0,0,4.349,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.349,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.35,RPRA,1,3,4.35,0.413,57.25261133118125,PRESERVING,3.937,2,CONTINUE,
T0,0,4.35,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.35,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.351,RPRA,1,3,4.351,0.414,57.42183856395226,PRESERVING,3.937,2,CONTINUE,
T0,0,4.351,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.351,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.352,RPRA,1,3,4.352,0.415,57.59117090899578,PRESERVING,3.937,2,CONTINUE,
T0,0,4.352,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.352,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.353,RPRA,1,3,4.353,0.416,57.7606082088836,PRESERVING,3.937,2,CONTINUE,
T0,0,4.353,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.353,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.354,RPRA,1,3,4.354,0.417,57.93015030673566,PRESERVING,3.937,2,CONTINUE,
T0,0,4.354,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.354,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.355,RPRA,1,3,4.355,0.418,58.099797046216175,PRESERVING,3.937,2,CONTINUE,
T0,0,4.355,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.355,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.356,RPRA,1,3,4.356,0.419,58.2695482715305,PRESERVING,3.937,2,CONTINUE,
T0,0,4.356,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.356,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.357,RPRA,1,3,4.357,0.42,58.43940382742213,PRESERVING,3.937,2,CONTINUE,
T0,0,4.357,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.357,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.358,RPRA,1,3,4.358,0.421,58.60936355916921,PRESERVING,3.937,2,CONTINUE,
T0,0,4.358,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.358,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.359,RPRA,1,3,4.359,0.422,58.779427312581106,PRESERVING,3.937,2,CONTINUE,
T0,0,4.359,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.359,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.36,RPRA,1,3,4.36,0.423,58.94959493399635,PRESERVING,3.937,2,CONTINUE,
T0,0,4.36,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.36,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.361,RPRA,1,3,4.361,0.424,59.11986627027841,PRESERVING,3.937,2,CONTINUE,
T0,0,4.361,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.361,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.362,RPRA,1,3,4.362,0.425,59.29024116881337,PRESERVING,3.937,2,CONTINUE,
T0,0,4.362,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.362,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.363,RPRA,1,3,4.363,0.426,59.46071947750633,PRESERVING,3.937,2,CONTINUE,
T0,0,4.363,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.363,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.364,RPRA,1,3,4.364,0.427,59.631301044778965,PRESERVING,3.937,2,CONTINUE,
T0,0,4.364,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.364,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.365,RPRA,1,3,4.365,0.428,59.801985719565394,PRESERVING,3.937,2,CONTINUE,
T0,0,4.365,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.365,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.366,RPRA,1,3,4.366,0.429,59.97277335131068,PRESERVING,3.937,2,CONTINUE,
T0,0,4.366,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.366,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.367,RPRA,1,3,4.367,0.43,60.143663789966915,PRESERVING,3.937,2,CONTINUE,
T0,0,4.367,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.367,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.368,RPRA,1,3,4.368,0.431,60.314656885990615,PRESERVING,3.937,2,CONTINUE,
T0,0,4.368,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.368,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.369,RPRA,1,3,4.369,0.432,60.48575249033971,PRESERVING,3.937,2,CONTINUE,
T0,0,4.369,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.369,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.37,RPRA,1,3,4.37,0.433,60.6569504544708,PRESERVING,3.937,2,CONTINUE,
T0,0,4.37,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.37,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.371,RPRA,1,3,4.371,0.434,60.82825063033564,PRESERVING,3.937,2,CONTINUE,
T0,0,4.371,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
T0,0,4.371,RPRA,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,0,TERMINAL_REACHED,
T0,0,4.372,RPRA,1,3,4.372,0.435,60.99965287037934,PRESERVING,3.937,2,CONTINUE,
T0,0,4.372,RPRA,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,1,CONTINUE,
